Unnamed: 0,host_response_time,host_acceptance_rate,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,instant_bookable,reviews_per_month
38322,2,100.0,0,32,9,0,4,0,2.0,3.0,139,1,90,82,29,4.62,4.48,1,0.76
38324,1,57.0,0,18,44,2,2,2,1.0,1.0,68,2,1125,60,24,4.96,5.0,0,0.63
38330,2,100.0,0,22,48,2,1,2,1.0,1.0,29,5,185,73,5,4.8,4.8,1,0.14
38331,1,100.0,0,23,17,0,1,0,1.0,1.0,41,2,365,119,29,4.72,4.52,1,1.11
38335,1,97.0,0,19,17,0,2,0,1.0,1.0,97,2,1125,10,17,4.76,4.88,0,0.47
38339,2,88.0,1,27,37,2,4,2,2.0,1.0,264,1,1125,89,0,4.74234347618289,4.717493222771488,0,0.0
38340,1,97.0,0,27,17,0,4,0,1.0,2.0,280,2,1125,16,47,4.94,4.91,0,1.27
38342,1,99.0,0,32,9,0,4,0,2.0,2.0,176,2,1125,22,139,4.68,4.73,0,3.68
38354,2,100.0,0,5,17,0,4,0,2.0,2.0,144,2,1125,334,17,4.29,4.18,1,0.48
38357,2,100.0,1,24,38,2,2,0,1.0,1.0,56,1,31,69,29,4.97,4.9,0,0.76
38375,0,50.0,0,20,44,2,4,1,1.0,2.0,72,14,1125,70,3,5.0,4.67,0,0.2
38386,2,68.0,1,26,13,0,4,0,3.0,3.0,270,2,1125,302,16,4.94,4.94,0,0.43
38389,2,78.0,0,19,9,0,4,0,2.0,2.0,823,6,1125,12,2,4.5,5.0,0,0.05
38390,2,98.0,0,9,9,0,4,0,1.0,1.0,186,1,1125,61,1,5.0,5.0,0,0.07
38402,0,67.0,0,8,38,2,1,0,1.0,1.0,59,2,14,33,3,5.0,5.0,0,0.08
38406,1,71.0,0,29,9,0,4,0,2.0,3.0,280,2,1125,70,9,4.89,4.44,0,0.25
38408,2,80.0,1,29,38,2,2,1,1.0,1.0,59,3,1125,21,24,4.75,4.42,0,0.65
38409,0,67.0,0,5,17,0,2,0,1.0,1.0,130,21,1125,95,4,5.0,5.0,0,0.12
38414,2,92.0,1,31,13,0,8,0,5.0,3.0,464,5,1125,136,2,5.0,5.0,0,0.32
38416,2,78.0,0,32,17,0,4,0,2.0,2.0,161,4,1125,0,4,4.25,4.0,0,0.11
38429,1,87.0,0,11,17,0,4,0,1.0,2.0,140,4,1125,25,6,5.0,4.83,0,0.17
38436,2,60.0,0,14,38,2,2,2,1.0,1.0,60,2,1125,353,7,3.86,3.71,0,0.2
38438,2,98.0,0,32,17,0,2,0,1.0,1.0,381,32,1125,165,5,3.8,4.8,0,0.14
38442,0,29.0,0,24,17,0,4,0,2.0,2.0,95,6,1125,25,6,4.83,4.83,0,0.17
38445,1,56.0,0,10,38,2,2,2,1.0,2.0,70,1,365,325,10,5.0,4.9,0,0.51
38446,1,88.0,1,21,17,0,2,0,1.0,1.0,140,4,1125,4,6,5.0,4.83,0,0.16
38457,2,92.0,1,32,17,0,2,0,1.0,2.0,221,7,1125,62,14,4.93,5.0,0,0.39
38480,2,89.0,0,26,38,2,3,2,1.0,1.0,163,2,1125,81,1,5.0,5.0,0,0.47
38481,2,96.0,0,10,44,2,1,2,1.0,1.0,34,1,5,4,24,4.92,4.96,0,0.64
38501,2,31.0,0,9,6,0,6,0,2.0,4.0,183,2,1125,65,24,4.92,5.0,0,0.63
38502,2,100.0,0,5,48,2,4,2,1.0,2.0,101,1,30,85,154,4.81,4.81,0,4.05
38517,2,98.0,0,24,17,0,9,0,3.0,7.0,346,28,1125,331,11,4.73,4.73,1,0.29
38522,2,100.0,0,25,38,2,1,2,1.0,1.0,56,14,28,350,13,4.62,4.69,0,0.41
38524,1,75.0,1,31,44,2,2,1,1.0,1.0,81,2,1125,140,32,5.0,5.0,0,0.85
38531,2,79.0,0,31,44,2,1,2,1.0,2.0,56,3,60,68,8,4.63,4.75,0,0.49
38532,2,100.0,1,18,32,2,2,0,1.0,1.0,87,2,1125,18,65,4.8,4.89,1,1.73
38540,0,46.0,1,29,17,0,2,0,1.0,1.0,164,5,1125,74,8,5.0,5.0,0,0.22
38541,1,97.0,1,32,38,2,1,2,1.0,1.0,57,3,90,0,2,4.0,3.0,0,0.05
38545,2,99.0,0,29,17,0,7,0,2.0,2.0,667,14,1125,356,14,4.79,4.64,1,0.37
38550,2,78.0,0,29,13,0,5,0,2.0,3.0,119,2,1125,82,63,4.32,4.13,1,1.67
38559,2,89.0,0,32,17,0,4,0,2.0,2.0,286,3,1125,213,34,4.85,4.97,0,0.89
38560,2,98.0,0,18,17,0,2,0,1.0,2.0,90,2,1125,336,60,4.88,4.92,0,1.58
38564,2,95.0,1,3,44,2,2,2,1.0,1.0,43,3,60,145,30,4.9,4.9,0,0.82
38574,2,96.0,0,8,9,0,2,0,1.0,1.0,191,2,1125,362,0,4.74234347618289,4.717493222771488,0,0.0
38576,1,67.0,0,1,38,2,1,1,1.0,1.0,50,28,1125,365,1,5.0,5.0,0,0.03
38582,0,83.0,1,13,38,2,1,2,1.0,1.0,30,3,1125,133,28,4.96,4.96,0,0.74
38589,2,93.0,0,12,17,0,4,0,2.0,2.0,271,7,90,0,5,4.8,4.6,0,0.13
38590,2,50.0,0,3,17,0,3,0,1.0,1.0,57,2,19,38,13,4.92,4.77,0,0.35
38624,2,96.0,0,32,17,0,3,0,1.0,2.0,204,4,1125,11,26,4.88,5.0,0,0.71
38625,2,100.0,0,29,44,2,2,1,1.0,1.0,90,2,30,84,36,4.97,4.97,0,0.95
38628,2,100.0,0,31,17,0,2,0,1.0,1.0,86,2,1125,154,39,4.69,4.87,0,3.55
38630,2,100.0,0,5,48,2,4,2,1.0,2.0,96,1,30,71,160,4.61,4.81,0,4.2
38633,2,100.0,0,32,17,0,4,0,1.0,2.0,200,2,90,33,18,4.56,4.67,1,0.48
38634,2,100.0,0,5,48,2,3,2,1.0,2.0,84,1,30,67,163,4.64,4.69,0,4.27
38635,2,100.0,0,5,48,2,4,2,1.0,2.0,101,1,30,56,139,4.78,4.82,0,3.64
38639,2,100.0,0,5,48,2,2,2,1.0,1.0,74,1,30,91,148,4.74,4.79,0,3.89
38641,2,97.0,1,18,17,0,2,0,1.0,1.0,163,3,1125,338,38,4.82,4.63,0,1.02
38643,2,100.0,1,32,17,0,4,0,2.0,2.0,380,4,1125,60,25,4.84,4.84,1,0.67
38665,2,97.0,1,8,38,2,1,2,1.0,1.0,38,2,1125,82,11,4.91,5.0,0,0.3
38670,2,52.0,0,11,9,0,3,0,2.0,2.0,180,3,14,4,13,4.77,4.77,0,0.79
38673,2,100.0,0,21,9,0,5,0,2.0,2.0,250,3,365,249,5,4.8,4.8,1,3.13
38682,2,100.0,1,21,38,2,2,0,1.0,1.0,59,2,1125,130,49,5.0,5.0,1,1.31
38684,2,100.0,0,11,38,2,2,2,1.0,1.0,35,2,1125,22,5,4.6,4.6,0,0.13
38693,2,100.0,0,29,38,2,1,0,1.0,1.0,46,5,1125,57,7,4.86,4.71,0,0.19
38719,2,96.0,0,3,17,0,2,0,1.0,2.0,108,2,1125,58,3,5.0,5.0,0,0.08
38722,2,93.0,0,12,17,0,4,0,2.0,2.0,229,7,90,0,2,5.0,5.0,1,0.24
38726,0,42.0,0,31,13,0,8,0,4.0,4.0,650,7,1125,263,1,5.0,5.0,0,0.19
38731,1,99.0,0,11,17,0,2,0,1.0,1.0,139,7,1125,105,12,4.83,4.83,0,0.32
38732,0,0.0,0,32,13,0,2,0,1.0,1.0,175,5,1125,34,0,4.74234347618289,4.717493222771488,0,0.0
38746,2,91.0,0,29,17,0,2,0,1.0,1.0,106,3,25,38,13,5.0,5.0,0,0.36
38748,1,82.0,0,10,12,0,3,0,1.0,1.0,78,2,7,116,24,4.83,4.96,0,0.71
38755,2,78.0,0,31,17,0,2,0,1.0,1.0,242,7,1125,0,1,5.0,5.0,0,0.03
38770,2,75.0,0,18,17,0,2,0,1.0,1.0,180,7,30,30,5,5.0,5.0,0,0.14
38771,2,0.0,0,13,44,2,2,2,1.0,1.0,40,2,30,10,4,5.0,5.0,0,0.11
38775,2,95.0,1,24,17,0,2,0,1.0,1.0,98,3,28,40,36,5.0,5.0,0,1.02
38778,2,100.0,0,31,17,0,4,0,3.0,3.0,225,2,1125,29,37,4.41,4.3,0,1.01
38779,2,100.0,0,5,17,0,6,0,2.0,3.0,226,1,1125,49,55,4.49,4.69,0,1.47
38784,2,96.0,0,31,44,2,2,1,1.0,1.0,120,1,30,83,159,4.63,4.56,0,4.2
38785,2,78.0,0,19,13,0,7,0,4.0,4.0,633,5,1125,1,3,5.0,5.0,0,0.08
38788,2,98.0,0,18,17,0,2,0,1.0,1.0,85,2,1125,354,47,4.7,4.89,0,1.27
38806,2,96.0,0,19,17,0,2,0,1.0,1.0,114,4,1125,70,13,4.92,4.69,0,0.35
38811,2,95.0,0,32,17,0,4,0,2.0,2.0,212,5,1125,14,14,4.86,4.64,1,0.41
38818,2,100.0,0,24,44,2,2,1,1.0,1.0,100,2,1125,354,1,5.0,5.0,0,0.91
38820,1,0.0,0,12,44,2,2,2,1.0,1.0,50,15,90,70,3,4.0,3.67,0,0.08
38826,2,99.0,0,5,44,2,2,2,1.0,1.0,31,27,57,53,43,4.84,4.88,0,1.15
38828,1,33.0,0,11,17,0,3,0,1.0,2.0,110,10,1125,342,10,4.6,4.7,0,0.28
38831,2,84.0,0,32,17,0,6,0,2.0,3.0,250,2,90,119,5,4.8,4.4,1,1.3
38834,2,100.0,1,1,17,0,2,0,1.0,1.0,83,5,1125,359,25,4.6,4.96,0,0.74
38837,1,100.0,0,11,17,0,4,0,1.0,1.0,90,2,1125,37,10,4.0,4.1,0,0.26
38846,2,96.0,1,8,18,0,16,0,9.0,38.0,988,5,1125,321,1,5.0,5.0,0,0.1
38849,0,84.0,0,19,17,0,4,0,2.0,2.0,360,5,90,295,8,5.0,5.0,0,0.44
38850,2,58.0,0,19,17,0,2,0,1.0,1.0,175,91,1125,364,2,5.0,4.5,0,0.05
38853,2,63.0,0,8,32,2,5,0,2.0,4.0,139,28,1125,331,3,4.67,5.0,0,0.67
38856,2,100.0,0,32,17,0,6,0,3.0,4.0,151,30,1125,61,11,4.36,4.45,1,0.3
38860,2,100.0,0,27,17,0,4,0,2.0,2.0,150,3,28,11,4,4.75,4.25,0,0.27
38873,2,100.0,0,16,12,0,2,0,1.0,1.0,80,5,1125,163,6,5.0,5.0,1,0.16
38875,1,36.0,0,31,38,2,2,1,1.0,1.0,100,1,1125,85,11,5.0,5.0,0,0.77
38878,2,88.0,0,13,9,0,4,0,1.0,2.0,132,4,1125,41,7,4.71,4.57,0,1.57
38881,2,90.0,1,5,17,0,2,0,1.0,1.0,271,2,1125,351,3,5.0,5.0,0,0.15
38898,2,100.0,0,8,13,0,6,0,2.0,3.0,243,5,364,16,7,4.86,4.86,1,0.19
38902,2,90.0,1,5,17,0,2,0,1.0,1.0,306,2,1125,356,16,4.88,5.0,0,0.43
38905,2,90.0,1,5,17,0,2,0,1.0,1.0,220,2,1125,333,13,5.0,5.0,0,0.35
38912,2,90.0,1,5,17,0,4,0,2.0,2.0,460,2,1125,332,5,5.0,4.8,0,0.26
38931,2,95.0,0,29,18,0,2,0,1.0,1.0,185,1,1125,352,177,4.69,4.77,0,5.22
38935,2,100.0,1,11,32,2,2,2,1.0,1.0,70,7,365,156,4,4.75,5.0,1,1.21
38936,2,95.0,0,29,18,0,2,0,1.0,1.0,257,1,1125,364,6,4.5,4.33,0,0.27
38937,1,33.0,0,27,17,0,2,0,1.0,1.0,90,1,1125,63,2,5.0,5.0,0,0.25
38939,2,95.0,0,29,18,0,2,0,1.0,1.0,277,1,1125,361,29,4.69,4.69,0,0.86
38945,2,95.0,0,29,18,0,2,0,1.0,1.0,338,1,1125,298,52,4.65,4.77,0,2.3
38948,2,95.0,0,29,18,0,2,0,1.0,1.0,511,1,1125,359,10,4.7,5.0,0,0.51
38950,2,95.0,0,29,18,0,2,0,1.0,1.0,265,1,1125,297,11,5.0,4.91,0,0.65
38953,2,78.0,0,21,9,0,2,0,1.0,1.0,90,1,1125,10,9,5.0,5.0,0,2.93
38959,2,100.0,0,23,38,2,2,2,1.0,2.0,98,3,1125,107,6,4.83,5.0,0,0.87
38963,2,98.0,1,3,32,2,2,1,1.0,1.0,46,4,1125,154,53,4.87,4.91,0,1.42
38964,0,100.0,1,12,9,0,4,0,2.0,2.0,296,2,365,19,10,4.7,4.8,0,0.3
38968,2,100.0,1,12,48,2,2,2,1.0,1.0,56,1,52,42,8,5.0,5.0,1,0.22
38969,0,50.0,0,13,13,0,8,0,4.0,6.0,250,7,28,8,1,5.0,5.0,0,0.03
38974,2,95.0,1,27,46,2,5,1,2.0,3.0,112,1,1125,149,138,4.88,4.83,0,3.97
38976,2,74.0,0,7,13,0,6,0,2.0,3.0,318,2,1125,147,8,5.0,4.86,1,0.22
38981,1,57.0,0,32,38,2,2,1,1.0,1.0,125,2,1125,348,7,4.57,4.57,0,0.75
38991,2,100.0,0,23,48,2,2,2,1.0,1.0,96,3,1125,111,4,5.0,5.0,0,0.73
38997,0,0.0,0,24,38,2,2,0,1.0,1.0,33,5,1125,44,6,5.0,5.0,0,0.17
39005,2,100.0,0,19,18,0,2,0,1.0,1.0,134,1,1125,243,32,4.78,4.91,1,0.86
39010,2,98.0,1,1,17,0,2,0,1.0,2.0,100,2,1125,254,28,4.79,4.86,0,0.75
39020,2,90.0,1,18,48,2,2,1,1.0,1.0,95,1,30,140,70,4.99,4.99,0,1.87
39022,0,75.0,0,25,17,0,2,0,1.0,1.0,110,3,1125,167,3,4.67,4.33,0,0.08
39023,1,80.0,0,13,9,0,4,0,1.0,1.0,175,4,14,47,4,5.0,5.0,0,0.11
39036,2,94.0,1,18,13,0,4,0,2.0,2.0,189,2,365,56,8,4.88,4.25,0,0.88
39048,2,40.0,0,11,13,0,9,0,4.0,4.0,351,7,18,23,7,4.86,4.71,0,0.2
39052,2,100.0,0,8,38,2,2,2,1.0,1.0,42,1,1125,1,57,4.74,4.77,1,1.62
39069,2,99.0,0,10,13,0,4,0,2.0,3.0,101,4,365,349,12,4.83,4.83,0,0.48
39071,1,0.0,0,19,17,0,2,0,1.0,1.0,76,5,1125,24,0,4.74234347618289,4.717493222771488,0,0.0
39072,2,99.0,0,29,44,2,4,2,1.0,2.0,77,1,90,232,48,4.31,4.15,0,1.33
39076,2,67.0,0,13,38,2,2,1,1.0,1.0,67,2,4,349,38,4.95,4.95,0,1.04
39077,2,96.0,0,32,17,0,2,0,1.0,2.0,204,4,1125,65,26,4.92,4.96,0,0.7
39078,2,100.0,0,32,17,0,4,0,1.0,2.0,122,1,1125,83,50,4.44,4.16,1,1.34
39079,2,100.0,0,32,17,0,5,0,2.0,2.0,599,3,1125,287,15,4.8,4.87,1,0.43
39080,2,96.0,0,19,17,0,3,0,1.0,2.0,178,4,1125,11,15,4.87,5.0,0,0.44
39081,2,78.0,0,19,13,0,8,0,4.0,4.0,1725,4,1125,0,0,4.74234347618289,4.717493222771488,0,0.0
39090,2,100.0,0,8,38,2,1,2,1.0,1.0,30,3,1125,133,47,4.89,4.96,1,1.26
39091,1,100.0,0,5,44,2,2,1,1.0,1.0,70,2,1125,69,19,4.95,4.79,0,0.51
39093,2,67.0,0,21,17,0,2,0,1.0,1.0,150,2,21,121,8,4.75,5.0,0,1.0
39095,2,78.0,0,31,13,0,8,0,4.0,5.0,602,3,1125,6,13,5.0,5.0,0,0.56
39100,1,25.0,0,18,17,0,3,0,1.0,2.0,320,2,7,4,0,4.74234347618289,4.717493222771488,0,0.0
39102,1,83.0,0,30,19,0,5,0,3.0,2.0,161,2,30,5,19,5.0,5.0,0,0.51
39108,2,100.0,0,20,17,0,4,0,2.0,2.0,120,1,1125,333,36,4.81,4.81,1,0.97
39115,2,93.0,0,32,17,0,6,0,3.0,4.0,539,1,1125,210,69,4.9,4.94,1,1.87
39124,2,78.0,0,31,13,0,7,0,4.0,4.0,582,5,1125,0,2,4.0,4.0,0,0.06
39132,2,100.0,1,5,17,0,4,0,2.0,2.0,101,1,1125,26,24,4.79,4.71,1,0.65
39137,2,100.0,0,32,17,0,4,0,1.0,2.0,219,2,999,336,38,4.34,4.32,1,1.07
39141,2,100.0,0,27,17,0,4,0,1.0,2.0,119,3,999,345,14,3.71,3.71,1,0.38
39156,2,98.0,1,29,17,0,2,0,1.0,2.0,105,2,20,285,17,4.88,4.71,1,0.46
39165,2,100.0,0,27,44,2,2,2,1.0,2.0,90,3,16,71,6,4.5,4.5,1,0.16
39169,0,93.0,1,1,9,0,2,0,1.0,1.0,100,4,1125,15,6,5.0,5.0,0,0.16
39207,0,0.0,0,19,17,0,2,0,1.0,1.0,182,10,80,132,1,5.0,5.0,0,0.03
39209,2,78.0,0,31,13,0,8,0,4.0,5.0,702,4,1125,0,0,4.74234347618289,4.717493222771488,0,0.0
39215,1,99.0,0,1,13,0,16,0,7.0,11.0,471,4,1125,241,20,4.53,4.47,0,0.54
39235,2,74.0,0,3,13,0,5,0,3.0,6.0,345,5,1125,364,4,5.0,5.0,0,0.11
39238,2,100.0,0,21,17,0,4,0,2.0,2.0,240,5,31,55,6,4.83,5.0,0,0.17
39249,2,79.0,0,1,17,0,2,0,1.0,1.0,65,18,1125,117,8,5.0,4.75,0,0.22
39251,2,75.0,0,31,17,0,2,0,1.0,1.0,70,21,125,244,5,4.8,4.4,0,0.14
39258,2,95.0,1,10,44,2,3,2,1.0,2.0,30,14,1125,54,30,4.93,4.9,0,0.83
39260,2,98.0,1,27,17,0,4,0,2.0,2.0,171,7,60,243,10,5.0,4.9,1,0.76
39261,2,95.0,1,10,44,2,2,1,1.0,1.0,34,14,1125,43,24,4.92,4.87,0,0.88
39263,2,95.0,1,10,44,2,6,0,2.0,4.0,65,7,1125,29,10,5.0,5.0,0,0.29
39281,1,86.0,0,28,38,2,1,2,1.0,1.0,30,1,1125,344,5,4.4,4.6,0,0.14
39282,0,50.0,0,25,17,0,2,0,1.0,1.0,90,3,30,37,14,5.0,4.86,0,0.43
39288,1,100.0,1,1,17,0,4,0,1.0,3.0,129,4,1125,143,61,4.95,4.84,0,1.66
39290,2,100.0,0,24,19,0,8,0,5.0,3.0,150,3,1125,56,15,4.47,4.33,0,0.43
39302,2,100.0,0,5,9,0,4,0,2.0,3.0,219,5,365,310,4,4.75,4.5,1,0.82
39315,2,80.0,1,12,44,2,1,2,1.0,1.0,90,3,1125,11,3,5.0,5.0,0,0.8
39316,1,35.0,1,18,44,2,2,2,1.0,1.0,90,1,50,55,24,4.88,4.83,0,0.65
39318,2,79.0,0,1,17,0,2,0,1.0,1.0,63,20,1125,115,2,5.0,5.0,0,0.06
39320,2,86.0,1,32,17,0,4,0,2.0,2.0,751,4,1125,63,18,4.83,4.83,0,0.49
39333,2,79.0,0,1,17,0,2,0,1.0,1.0,65,18,1125,330,16,4.63,4.44,0,0.45
39337,1,85.0,0,20,17,0,6,0,2.0,4.0,89,4,28,25,4,5.0,5.0,0,0.92
39373,2,100.0,0,14,26,2,1,2,2.0,1.0,59,4,1125,71,3,4.0,4.0,1,0.09
39383,2,8.0,0,11,17,0,4,0,2.0,2.0,150,3,50,287,2,5.0,5.0,0,0.06
39403,2,100.0,0,31,17,0,3,0,1.0,2.0,100,45,1125,232,4,3.75,3.75,0,0.25
39404,2,98.0,1,13,42,2,3,2,1.0,2.0,54,3,90,46,60,4.92,4.78,0,1.65
39415,0,66.0,1,31,9,0,4,0,1.0,2.0,340,3,28,247,17,4.88,5.0,0,0.47
39420,2,0.0,0,9,13,0,6,0,3.0,3.0,200,7,1125,255,1,5.0,5.0,0,0.09
39422,2,96.0,0,19,17,0,4,0,1.0,2.0,103,7,1125,198,29,4.31,4.14,1,0.79
39427,2,100.0,0,11,17,0,4,0,2.0,4.0,160,3,1125,30,0,4.74234347618289,4.717493222771488,1,0.0
39430,2,97.0,1,4,17,0,2,0,1.0,1.0,65,3,1125,185,28,4.93,4.93,0,1.62
39431,1,52.0,0,31,32,2,1,2,1.0,1.0,34,14,30,83,5,5.0,4.8,0,0.14
39434,1,92.0,0,12,13,0,6,0,3.0,6.0,426,3,1125,257,12,5.0,4.92,0,0.33
39436,2,57.0,0,3,15,0,2,0,1.0,1.0,150,7,30,190,5,5.0,4.8,0,0.14
39460,2,100.0,0,11,17,0,3,0,1.0,1.0,98,5,1125,8,1,5.0,5.0,0,0.03
39467,2,88.0,0,0,32,2,2,2,1.0,1.0,60,1,1125,364,13,4.92,4.5,0,0.35
39469,2,95.0,0,25,38,2,1,2,1.0,1.0,25,2,1125,209,4,5.0,5.0,1,0.11
39474,2,98.0,0,24,17,0,5,0,1.0,1.0,103,1,2,143,0,4.74234347618289,4.717493222771488,0,0.0
39493,2,97.0,0,30,9,0,3,0,1.0,2.0,68,3,1125,196,21,4.62,5.0,0,1.64
39496,2,100.0,0,23,38,2,1,2,1.0,1.0,40,3,15,10,23,4.95,4.91,0,0.63
39507,2,86.0,0,21,17,0,2,0,1.0,1.0,110,2,9,9,18,5.0,4.94,0,0.97
39512,2,100.0,0,32,44,2,2,1,1.0,1.0,140,1,60,20,54,4.87,4.87,1,1.6
39514,2,100.0,0,32,44,2,1,2,1.0,1.0,104,1,20,18,31,4.9,4.97,1,0.89
39516,1,100.0,0,29,17,0,2,0,1.0,1.0,83,3,365,301,14,4.36,4.57,0,0.39
39539,2,90.0,1,5,17,0,2,0,1.0,1.0,468,2,1125,350,9,4.89,5.0,0,0.28
39542,2,90.0,1,5,17,0,3,0,2.0,2.0,460,2,1125,359,5,5.0,5.0,0,0.35
39545,1,67.0,0,19,17,0,1,0,1.0,1.0,92,7,1125,83,1,5.0,5.0,0,1.0
39551,2,90.0,1,5,17,0,4,0,2.0,2.0,402,2,1125,362,28,4.93,4.96,0,0.8
39552,2,90.0,1,5,17,0,2,0,1.0,1.0,247,2,1125,352,25,4.72,4.84,0,0.68
39555,2,90.0,1,5,17,0,2,0,1.0,1.0,175,2,1125,306,28,4.89,4.96,0,0.76
39593,2,94.0,0,19,17,0,4,0,2.0,2.0,220,3,1125,266,33,4.73,4.67,0,0.9
39597,1,46.0,0,27,38,2,2,0,1.0,1.0,27,14,1125,301,9,4.33,4.33,0,0.25
39602,0,50.0,0,14,44,2,1,1,1.0,1.0,90,2,1125,74,0,4.74234347618289,4.717493222771488,0,0.0
39611,1,50.0,0,31,38,2,2,2,1.0,1.0,70,2,25,90,6,5.0,5.0,0,0.17
39626,2,78.0,0,32,13,0,4,0,3.0,3.0,402,5,1125,72,1,5.0,5.0,0,0.03
39628,2,86.0,0,13,17,0,5,0,2.0,3.0,109,2,1125,3,1,5.0,5.0,0,1.0
39629,1,61.0,1,32,44,2,4,0,1.0,2.0,183,4,95,60,52,4.94,4.75,0,1.52
39641,2,98.0,0,32,17,0,4,0,2.0,2.0,1139,4,1125,17,2,4.5,5.0,0,0.08
39649,2,100.0,0,24,17,0,6,0,3.0,3.0,150,3,1125,350,1,0.0,4.717493222771488,1,0.03
39663,2,74.0,0,31,38,2,1,2,1.0,1.0,35,5,28,10,9,4.44,4.0,0,0.25
39677,0,96.0,0,3,17,0,4,0,2.0,2.0,90,3,20,1,1,5.0,5.0,0,0.03
39686,2,100.0,1,32,9,0,3,0,1.0,2.0,117,1,1125,0,31,4.9,4.94,1,1.16
39700,2,100.0,0,17,17,0,4,0,2.0,2.0,232,7,1125,178,2,5.0,5.0,1,0.06
39702,1,67.0,0,5,17,0,7,0,4.0,4.0,163,2,10,3,3,4.5,4.0,0,0.08
39703,1,94.0,1,18,17,0,2,0,1.0,1.0,115,3,1125,49,77,4.92,4.92,0,2.1
39707,2,99.0,0,32,17,0,6,0,2.0,2.0,542,2,1125,169,9,4.89,4.67,1,0.26
39719,1,100.0,1,29,17,0,2,0,1.0,1.0,250,20,90,343,4,5.0,5.0,0,0.11
39724,1,71.0,0,29,17,0,2,0,1.0,1.0,200,3,1125,51,3,5.0,4.33,0,0.09
39733,2,78.0,0,8,13,0,9,0,5.0,6.0,662,5,45,0,1,5.0,5.0,0,0.03
39734,0,20.0,0,19,17,0,2,0,1.0,1.0,200,7,1125,173,1,5.0,5.0,0,0.34
39754,2,44.0,0,2,44,2,2,2,1.0,1.0,50,2,1125,336,4,4.5,4.75,0,0.11
39760,0,80.0,0,11,17,0,4,0,2.0,2.0,87,90,500,201,5,5.0,4.4,0,0.14
39764,2,100.0,0,32,9,0,4,0,2.0,3.0,174,2,1125,81,14,5.0,4.93,1,0.39
39767,2,100.0,1,12,44,2,1,2,1.0,1.0,57,1,14,133,42,4.81,4.86,0,1.19
39775,2,87.0,1,27,44,2,2,1,1.0,1.0,90,2,7,102,20,5.0,5.0,0,0.59
39776,0,92.0,0,23,13,0,6,0,3.0,4.0,130,1,1125,2,11,4.82,4.82,0,0.31
39788,2,83.0,0,25,38,2,2,2,1.0,2.0,95,14,1125,67,1,5.0,5.0,0,0.03
39793,0,94.0,0,17,17,0,2,0,1.0,1.0,100,5,1125,257,10,4.9,5.0,0,0.28
39795,2,93.0,0,5,9,0,5,0,2.0,2.0,150,3,30,20,1,5.0,5.0,1,1.0
39796,2,96.0,1,18,44,2,1,2,1.0,1.0,75,2,14,21,20,4.9,4.9,0,0.57
39797,2,99.0,0,27,17,0,6,0,2.0,2.0,688,4,1125,351,10,4.4,4.4,1,0.28
39798,2,100.0,0,25,38,2,1,1,1.0,1.0,35,4,1125,249,11,4.36,4.0,0,1.12
39806,2,78.0,0,32,17,0,4,0,2.0,2.0,234,3,1125,0,0,4.74234347618289,4.717493222771488,0,0.0
39809,1,100.0,1,24,38,2,2,2,1.0,1.0,45,1,1125,295,13,5.0,4.92,0,0.47
39811,1,81.0,0,12,17,0,2,0,1.0,1.0,105,2,1125,4,13,4.77,4.69,0,0.37
39816,2,97.0,1,18,44,2,2,2,1.0,1.0,70,1,1125,119,11,4.73,4.73,1,0.73
39834,2,94.0,1,7,17,0,2,0,1.0,1.0,126,6,1125,70,12,5.0,4.92,0,0.36
39841,1,69.0,0,32,9,0,2,0,2.0,2.0,265,2,90,302,12,4.75,4.75,0,1.1
39869,2,50.0,0,1,44,2,2,2,1.0,1.0,72,2,1125,344,0,4.74234347618289,4.717493222771488,0,0.0
39874,2,100.0,0,11,32,2,1,2,1.0,1.0,90,2,21,29,6,5.0,4.83,0,0.17
39875,0,36.0,0,27,17,0,4,0,2.0,2.0,350,3,1125,56,6,4.83,5.0,0,0.17
39881,2,92.0,1,17,17,0,4,0,1.0,1.0,139,7,1125,57,24,5.0,4.96,0,0.67
39882,2,84.0,1,29,44,2,2,1,1.0,1.0,91,1,30,264,38,4.87,5.0,0,2.59
39902,2,82.0,0,11,17,0,2,0,1.0,1.0,107,2,1125,9,23,4.52,4.48,0,0.78
39903,2,75.0,0,29,17,0,3,0,1.0,2.0,91,30,1125,61,9,4.67,4.11,0,0.28
39904,2,100.0,1,31,11,0,2,0,1.0,1.0,80,3,31,69,81,4.89,4.88,0,2.21
39909,2,100.0,0,27,17,0,6,0,2.0,3.0,121,3,999,342,19,3.58,3.21,1,0.55
39911,1,59.0,0,30,17,0,4,0,1.0,1.0,96,4,1125,354,5,5.0,5.0,0,0.33
39918,2,97.0,1,11,17,0,2,0,1.0,1.0,95,2,1125,167,26,4.92,4.88,0,0.72
39927,2,78.0,0,12,17,0,5,0,3.0,3.0,359,5,1125,15,4,5.0,5.0,0,1.54
39936,2,0.0,0,29,44,2,2,2,1.0,1.0,125,2,28,36,2,5.0,5.0,0,0.06
39945,2,97.0,1,5,17,0,6,0,2.0,4.0,190,2,1125,81,44,4.86,4.68,0,1.2
